Ticker,CurrentPrice,PriceWhenAdded,DateAdded,DayPercent,FiveDayPercent,TenDayPercent,MonthPercent,ThreeMonthPercent,YearPercent
GMDA,2.36,2.81,04/22/22,-0.71,-9.25,-10.68,,,
SQ,81.95,103.20,04/22/22,3.00,-3.55,-6.70,,,
IAG,2.06,3.11,04/22/22,-6.75,-9.32,-31.19,,,
AKTS,3.76,4.84,04/22/22,-0.62,-8.26,-9.30,,,
SBSW,11.41,14.52,04/22/22,-6.75,-5.37,-17.15,,,
NRGV,10.64,13.50,04/22/22,-2.07,2.89,3.48,,,
PBR-A,12.56,12.93,04/22/22,-6.73,-5.10,0,,,
BPT,14.06,13.89,04/22/22,-7.70,-6.34,12.67,,,
FSM,2.90,3.81,04/22/22,-7.09,-8.66,-12.86,,,
RIO,64.40,73.17,04/22/22,-5.25,-2.80,-7.26,,,
NGD,1.24,1.65,04/22/22,-9.09,-11.52,-16.97,,,
EZA,43.52,49.00,04/22/22,-3.29,-2.16,-8.69,,,
MBI,11.45,12.06,04/22/22,-3.65,-0.17,6.88,,,
PWR,109.57,122.00,04/22/22,-3.14,-4.93,-3.27,,,
TUP,7.79,18.32,04/22/22,-2.29,-4.04,-44.76,,,
PRIM,22.59,24.80,04/22/22,-4.80,-6.53,-5.08,,,
ASRT,2.20,2.16,04/23/22,4.63,-2.31,-3.24,,,
ZETA,7.41,10.55,04/23/22,5.59,2.65,-19.62,,,
IAG,2.06,3.12,04/23/22,-7.05,-9.62,-31.41,,,
SQ,81.95,102.67,04/23/22,3.54,-3.05,-6.21,,,
RGS,0.78,1.50,04/23/22,-4.67,-10.0,-16.67,,,
FSM,2.90,3.79,04/23/22,-6.60,-8.18,-12.40,,,
AKTS,3.76,4.75,04/23/22,1.26,-6.53,-7.79,,,
NGD,1.24,1.64,04/23/22,-8.54,-10.98,-16.46,,,
FGEN,9.74,10.26,04/23/22,-0.78,-9.36,-15.20,,,
GMDA,2.36,2.83,04/23/22,-1.41,-9.89,-11.31,,,
MBI,11.45,11.98,04/23/22,-3.01,0.50,7.60,,,
SBSW,11.41,14.54,04/23/22,-6.88,-5.50,-17.33,,,
RIO,64.40,72.67,04/23/22,-4.60,-2.13,-6.73,,,
PICK,40.52,46.18,04/23/22,-4.81,-1.54,-6.17,,,
FLR,25.30,26.75,04/23/22,-1.68,-7.48,-2.28,,,
PWR,109.57,120.54,04/23/22,-1.97,-3.78,-2.26,,,
XPRO,11.63,16.55,04/23/22,-8.16,-7.67,-13.84,,,
LPI,57.00,74.99,04/23/22,-6.44,-5.04,-6.72,,,
NR,3.39,3.59,04/23/22,-6.13,-2.79,1.67,,,
LLNW,3.21,4.85,04/23/22,-3.09,-26.39,-26.60,,,
ASRT,2.20,2.26,04/25/22,-3.54,-3.54,-16.81,,,
ZETA,7.41,11.14,04/25/22,-0.45,-1.44,-33.75,,,
IAG,2.06,2.90,04/25/22,0.34,-4.83,-27.93,,,
SQ,81.95,106.30,04/25/22,-5.42,-3.00,-21.11,,,
RGS,0.78,1.43,04/25/22,0.70,-9.09,-12.59,,,
FSM,2.90,3.54,04/25/22,-0.56,-4.52,-15.54,,,
AKTS,3.76,4.81,04/25/22,-4.57,-3.53,-18.92,,,
NGD,1.24,1.50,04/25/22,0,-5.33,-16.67,,,
FGEN,9.74,10.18,04/25/22,-2.95,-7.96,-22.00,,,
GMDA,2.36,2.79,04/25/22,-5.02,-4.66,-16.85,,,
RIO,64.40,69.33,04/25/22,0.42,1.54,-6.29,,,
PICK,40.52,43.96,04/25/22,0.27,1.87,-6.26,,,
FLR,25.30,26.30,04/25/22,-0.08,-6.50,-4.87,,,
PWR,109.57,118.17,04/25/22,0.07,-2.12,-7.06,,,
LPI,57.00,70.16,04/25/22,7.90,-2.95,-15.18,,,
NR,3.39,3.37,04/25/22,7.72,2.67,0.59,,,
YPF,3.84,4.30,04/25/22,0.23,-4.88,-9.77,,,
EHC,62.98,67.67,04/25/22,-2.08,0.50,-5.93,,,
CHX,19.85,21.05,04/25/22,3.66,2.19,-3.75,,,
BTG,3.96,4.17,04/25/22,0.72,-0.72,-3.36,,,
ARCH,158.14,155.31,04/26/22,10.18,13.34,1.82,,,
NGD,1.24,1.50,04/26/22,-5.33,-4.67,-17.33,,,
EGY,5.80,6.79,04/26/22,-3.24,0.44,-14.58,,,
NR,3.39,3.63,04/26/22,-3.31,-1.38,-6.61,,,
WHD,45.30,52.05,04/26/22,-1.36,-2.07,-12.97,,,
VET,18.06,19.62,04/26/22,1.02,5.05,-7.95,,,
FSM,2.90,3.52,04/26/22,-4.26,-0.57,-17.61,,,
CPG,6.37,6.77,04/26/22,0.30,5.47,-5.91,,,
HAL,33.70,36.12,04/26/22,-0.50,1.72,-6.70,,,
CHX,19.85,21.82,04/26/22,-2.43,-0.46,-9.03,,,
BPT,14.06,14.20,04/26/22,-1.76,-3.87,-0.99,,,
CMRE,12.89,13.49,04/26/22,1.56,6.15,-4.45,,,
GSL,21.45,21.76,04/26/22,3.49,8.32,-1.42,,,
YPF,3.84,4.31,04/26/22,-2.78,-0.93,-10.90,,,
CVI,28.97,25.50,04/26/22,-1.96,11.84,13.61,,,
RIO,64.40,69.62,04/26/22,3.27,2.61,-7.50,,,
FLR,25.30,26.28,04/26/22,-2.02,-5.18,-3.73,,,
PICK,40.52,44.08,04/26/22,2.99,3.38,-8.08,,,
PBF,27.42,27.29,04/26/22,0.22,10.77,0.48,,,
UCO,153.97,158.12,04/26/22,0.70,0.72,-2.62,,,
AXSM,28.12,30.50,04/27/22,4.92,12.30,,,,
ASRT,2.20,2.17,04/27/22,-2.30,-2.76,,,,
NGD,1.24,1.43,04/27/22,4.20,-2.80,,,,
SQ,81.95,99.93,04/27/22,4.71,-5.15,,,,
LLNW,3.21,4.39,04/27/22,-23.01,-21.41,,,,
CMRE,12.89,13.75,04/27/22,0.65,3.71,,,,
TECK,35.93,39.65,04/27/22,-1.92,2.45,,,,
CHX,19.85,21.62,04/27/22,3.15,4.26,,,,
FSM,2.90,3.39,04/27/22,5.01,2.95,,,,
GSL,21.45,22.69,04/27/22,-0.62,2.69,,,,
EGY,5.80,6.45,04/27/22,6.05,3.88,,,,
WHD,45.30,50.75,04/27/22,3.84,-0.32,,,,
AKTS,3.76,4.47,04/27/22,4.92,-1.34,,,,
PWR,109.57,118.62,04/27/22,0.19,-0.83,,,,
ZI,40.28,47.93,04/27/22,2.13,3.73,,,,
RGS,0.78,1.49,04/27/22,-7.38,-20.13,,,,
HAL,33.70,36.16,04/27/22,1.55,0.88,,,,
RIO,64.40,72.13,04/27/22,-0.86,-3.54,,,,
IAG,2.06,2.82,04/27/22,2.84,-28.72,,,,
UGP,2.36,2.71,04/27/22,2.21,-8.49,,,,
BTG,3.96,4.15,04/27/22,3.86,4.58,,,,
RCM,19.18,23.03,04/27/22,-0.17,-3.69,,,,
LPI,57.00,73.30,04/27/22,2.47,0.68,,,,
ESTE,12.72,13.72,04/27/22,3.86,3.06,,,,
BPT,14.06,13.95,04/27/22,0.07,2.15,,,,
CPG,6.37,6.79,04/27/22,5.01,7.66,,,,
AXSM,28.12,30.06,04/28/22,5.62,22.22,,,,
NGD,1.24,1.44,04/28/22,1.39,-4.17,,,,
FSM,2.90,3.41,04/28/22,2.05,-1.76,,,,
ASRT,2.20,2.03,04/28/22,3.94,3.45,,,,
WHD,45.30,50.81,04/28/22,-1.73,-3.78,,,,
AKTS,3.76,4.26,04/28/22,4.23,3.52,,,,
BTG,3.96,4.18,04/28/22,1.67,3.83,,,,
EGY,5.80,6.49,04/28/22,0.77,-0.15,,,,
RCM,19.18,22.56,04/28/22,-0.18,-1.68,,,,
CMRE,12.89,13.46,04/28/22,-0.37,3.64,,,,
IAG,2.06,2.84,04/28/22,-0.70,-26.76,,,,
CHX,19.85,21.61,04/28/22,-2.36,4.30,,,,
LPI,57.00,73.28,04/28/22,-2.82,-6.32,,,,
UGP,2.36,2.74,04/28/22,-2.55,-9.12,,,,
ERX,53.52,54.14,04/28/22,-1.72,12.54,,,,
ESTE,12.72,13.72,04/28/22,-1.68,1.75,,,,
BPT,14.06,13.94,04/28/22,-6.67,5.38,,,,
CPG,6.37,6.88,04/28/22,0.58,6.83,,,,
RHI,94.86,99.68,04/28/22,-1.37,-0.94,,,,
CVI,28.97,26.00,04/28/22,-3.58,25.81,,,,
CCO,1.89,2.75,04/28/22,-10.55,-9.82,,,,
VZ,48.26,48.40,04/28/22,-4.34,-1.16,,,,
FHB,24.59,24.45,04/28/22,-3.44,1.43,,,,
BAP,125.04,138.89,04/28/22,0,-4.38,,,,
NUVA,48.90,53.42,04/28/22,-3.71,0.79,,,,
BBD,3.56,3.64,04/28/22,-1.10,-4.12,,,,
CCK,99.93,111.12,04/28/22,-0.97,-1.67,,,,
XENE,26.00,29.90,04/28/22,-5.45,-5.45,,,,
HTGC,16.04,17.18,04/28/22,-2.21,-1.69,,,,
AXSM,28.12,33.15,04/29/22,1.72,-10.95,,,,
RCM,19.18,23.01,04/29/22,0.30,-7.00,,,,
CCO,1.89,2.62,04/29/22,-6.49,-7.63,,,,
VZ,48.26,47.05,04/29/22,-2.15,1.76,,,,
RHI,94.86,100.90,04/29/22,-2.34,-3.41,,,,
ASRT,2.20,2.13,04/29/22,2.35,-1.88,,,,
FHB,24.59,24.07,04/29/22,-0.17,1.99,,,,
FSM,2.90,3.55,04/29/22,-4.79,-6.48,,,,
HRMY,34.66,46.12,04/29/22,-1.97,-22.96,,,,
BAP,125.04,140.12,04/29/22,-1.82,-3.81,,,,
ABEO,0.16,0.22,04/29/22,0,-22.73,,,,
WHD,45.30,51.01,04/29/22,-2.49,-4.43,,,,
ESTE,12.72,13.97,04/29/22,-3.72,6.16,,,,
NUVA,48.90,52.91,04/29/22,-1.66,2.31,,,,
BBD,3.56,3.67,04/29/22,-4.63,-3.54,,,,
IAG,2.06,2.89,04/29/22,-4.50,-25.95,,,,
XENE,26.00,28.97,04/29/22,0.52,-6.52,,,,
HTGC,16.04,16.99,04/29/22,-1.53,-0.12,,,,
UGP,2.36,2.76,04/29/22,-9.42,-11.96,,,,
BPT,14.06,14.21,04/29/22,-10.13,10.27,,,,
LFST,5.78,6.77,05/01/22,2.95,-2.22,,,,
LLNW,3.21,3.57,05/01/22,-1.12,-0.28,,,,
AXSM,28.12,31.75,05/01/22,6.20,-7.02,,,,
CCO,1.89,2.46,05/01/22,-0.41,-1.63,,,,
ABEO,0.16,0.21,05/01/22,4.76,-19.05,,,,
RHI,94.86,98.31,05/01/22,0.23,-0.86,,,,
XENE,26.00,28.27,05/01/22,3.01,-4.21,,,,
HRMY,34.66,45.04,05/01/22,0.38,-21.11,,,,
WHD,45.30,49.93,05/01/22,-0.38,-2.36,,,,
VZ,48.26,46.30,05/01/22,-0.56,3.41,,,,
WFRD,26.72,32.28,05/01/22,-0.25,2.23,,,,
FHB,24.59,23.61,05/01/22,1.78,3.98,,,,
RGS,0.78,1.35,05/01/22,-3.70,-7.41,,,,
IAG,2.06,2.82,05/01/22,-2.13,-24.11,,,,
UGP,2.36,2.67,05/01/22,-6.37,-8.99,,,,
BPT,14.06,13.01,05/01/22,-1.84,20.45,,,,
OKE,62.10,63.33,05/01/22,-0.32,1.82,,,,
BBD,3.56,3.60,05/01/22,-2.78,-1.67,,,,
NVST,41.95,39.62,05/01/22,0.18,13.43,,,,
FSM,2.90,3.48,05/01/22,-2.87,-4.60,,,,
LFST,5.78,6.97,05/02/22,-2.44,-11.05,,,,
LLNW,3.21,3.53,05/02/22,0.85,-7.08,,,,
AXSM,28.12,33.72,05/02/22,7.53,-20.46,,,,
ABEO,0.16,0.22,05/02/22,0,-31.82,,,,
AHT,5.67,6.91,05/02/22,0.72,-12.74,,,,
RHI,94.86,98.54,05/02/22,0.65,-3.41,,,,
XENE,26.00,29.12,05/02/22,-1.75,-12.64,,,,
HRMY,34.66,45.21,05/02/22,-14.29,-25.81,,,,
WHD,45.30,49.74,05/02/22,2.39,-10.17,,,,
VZ,48.26,46.04,05/02/22,1.61,5.60,,,,
WFRD,26.72,32.20,05/02/22,2.98,-14.22,,,,
FHB,24.59,24.03,05/02/22,1.04,3.00,,,,
RGS,0.78,1.30,05/02/22,-4.62,-3.85,,,,
IAG,2.06,2.76,05/02/22,2.90,-24.28,,,,
UGP,2.36,2.50,05/02/22,-0.80,-7.20,,,,
BPT,14.06,12.77,05/02/22,6.89,9.32,,,,
BBD,3.56,3.50,05/02/22,1.14,0,,,,
NVST,41.95,39.69,05/02/22,1.79,8.01,,,,
FSM,2.90,3.38,05/02/22,3.55,-11.54,,,,
RCM,19.18,23.08,05/02/22,-0.09,-17.20,,,,
LFST,5.78,6.80,05/03/22,1.47,-15.00,,,,
CCO,1.89,2.50,05/03/22,-0.40,-24.40,,,,
IPI,60.28,81.97,05/03/22,-3.33,-26.46,,,,
AHT,5.67,6.94,05/03/22,4.03,-18.30,,,,
UGP,2.36,2.48,05/03/22,0,-4.84,,,,
RGS,0.78,1.24,05/03/22,-4.03,-37.10,,,,
RHI,94.86,99.01,05/03/22,-0.25,-4.19,,,,
XENE,26.00,28.50,05/03/22,-1.82,-8.77,,,,
ACVA,8.73,12.58,05/03/22,-4.69,-30.60,,,,
ABEO,0.16,0.22,05/03/22,-18.18,-27.27,,,,
BBD,3.56,3.54,05/03/22,1.41,0.56,,,,
PSA,314.40,357.18,05/03/22,-2.33,-11.98,,,,
ORI,22.14,22.67,05/03/22,1.06,-2.34,,,,
WFRD,26.72,33.12,05/03/22,-3.05,-19.32,,,,
AMGN,242.02,232.36,05/03/22,0.04,4.16,,,,
HTGC,16.04,16.88,05/03/22,0.65,-4.98,,,,
VZ,48.26,46.76,05/03/22,1.95,3.21,,,,
ABEV,2.63,2.80,05/03/22,-0.71,-6.07,,,,
AKTS,3.76,4.31,05/03/22,2.32,-12.76,,,,
NVST,41.95,40.40,05/03/22,1.11,3.84,,,,
LFST,5.78,6.90,05/04/22,-2.75,,,,,
LLNW,3.21,3.45,05/04/22,7.54,,,,,
ACVA,8.73,11.97,05/04/22,0,,,,,
RGS,0.78,1.19,05/04/22,5.88,,,,,
PSA,314.40,348.84,05/04/22,0.12,,,,,
RHI,94.86,98.64,05/04/22,0.10,,,,,
XENE,26.00,28.09,05/04/22,0.64,,,,,
TCN,12.24,13.60,05/04/22,-2.65,,,,,
AMGN,242.02,232.52,05/04/22,0.79,,,,,
ABEO,0.16,0.18,05/04/22,0,,,,,
UGP,2.36,2.47,05/04/22,0.81,,,,,
O,63.16,67.30,05/04/22,-0.30,,,,,
COST,498.76,528.08,05/04/22,-2.04,,,,,
NVST,41.95,40.94,05/04/22,6.81,,,,,
IDXX,337.93,402.52,05/04/22,-4.33,,,,,
ZETA,7.41,10.01,05/04/22,-13.69,,,,,
ABC,158.68,154.77,05/04/22,0.27,,,,,
EQNR,32.90,35.47,05/04/22,-1.83,,,,,
SIVR,20.74,21.56,05/04/22,0.60,,,,,
RCM,19.18,22.20,05/04/22,-0.09,,,,,
TUP,7.79,10.60,05/05/22,-5.38,,,,,
IAG,2.06,2.08,05/05/22,2.88,,,,,
ZETA,7.41,8.64,05/05/22,-1.97,,,,,
SFM,25.45,23.75,05/05/22,1.56,,,,,
ABEO,0.16,0.18,05/05/22,-5.56,,,,,
ACVA,8.73,11.97,05/05/22,-8.86,,,,,
IPI,60.28,70.78,05/05/22,-5.35,,,,,
IDXX,337.93,385.11,05/05/22,-4.82,,,,,
SIX,30.69,34.46,05/05/22,-0.26,,,,,
PSA,314.40,349.27,05/05/22,-2.77,,,,,
TCN,12.24,13.24,05/05/22,-1.89,,,,,
UGP,2.36,2.49,05/05/22,-2.41,,,,,
APLE,16.19,16.85,05/05/22,-0.06,,,,,
LFST,5.78,6.71,05/05/22,-1.34,,,,,
XHR,18.01,18.28,05/05/22,1.20,,,,,
RGS,0.78,1.26,05/05/22,-0.79,,,,,
SQ,81.95,95.55,05/05/22,0.42,,,,,
LPI,57.00,68.65,05/05/22,1.89,,,,,
SPTN,32.99,32.24,05/05/22,0.37,,,,,
KIM,22.81,24.20,05/05/22,-1.07,,,,,
IAG,2.06,2.14,05/06/22,-2.34,,,,,
ZETA,7.41,8.48,05/06/22,-12.97,,,,,
ABEO,0.16,0.18,05/06/22,-16.67,,,,,
ACVA,8.73,10.97,05/06/22,-8.84,,,,,
IPI,60.28,66.91,05/06/22,-9.83,,,,,
IDXX,337.93,366.83,05/06/22,-5.95,,,,,
SIX,30.69,34.43,05/06/22,-10.89,,,,,
PSA,314.40,339.59,05/06/22,-7.63,,,,,
TCN,12.24,13.00,05/06/22,-4.69,,,,,
UGP,2.36,2.43,05/06/22,-4.53,,,,,
APLE,16.19,16.84,05/06/22,-5.58,,,,,
LFST,5.78,6.61,05/06/22,-6.20,,,,,
XHR,18.01,18.52,05/06/22,-5.51,,,,,
RGS,0.78,1.25,05/06/22,0,,,,,
SQ,81.95,96.29,05/06/22,-12.91,,,,,
SPTN,32.99,32.36,05/06/22,1.05,,,,,
KIM,22.81,23.97,05/06/22,-2.59,,,,,
ABEV,2.63,2.66,05/06/22,-1.88,,,,,
COST,498.76,507.84,05/06/22,-1.77,,,,,
BRY,9.80,10.88,05/06/22,-8.73,,,,,
TUP,7.79,9.03,05/09/22,-13.73,,,,,
IAG,2.06,2.11,05/09/22,-2.37,,,,,
ABEO,0.16,0.16,05/09/22,0,,,,,
ZETA,7.41,8.00,05/09/22,-7.38,,,,,
ACVA,8.73,10.44,05/09/22,-16.38,,,,,
IDXX,337.93,357.15,05/09/22,-5.38,,,,,
IPI,60.28,63.82,05/09/22,-5.55,,,,,
TCN,12.24,12.59,05/09/22,-2.78,,,,,
BVN,7.60,7.88,05/09/22,-3.55,,,,,
AOSL,35.50,36.76,05/09/22,-3.43,,,,,
FLT,219.70,220.53,05/09/22,-0.38,,,,,
ABEV,2.63,2.66,05/09/22,-1.13,,,,,
RGS,0.78,1.25,05/09/22,-37.60,,,,,
UGP,2.36,2.33,05/09/22,1.29,,,,,
PSA,314.40,321.11,05/09/22,-2.09,,,,,
CTIC,4.03,4.34,05/09/22,-7.14,,,,,
VRTX,238.47,239.25,05/09/22,-0.33,,,,,
RCM,19.18,19.70,05/09/22,-2.64,,,,,
RPRX,37.30,38.55,05/09/22,-3.24,,,,,
SPTN,32.99,33.03,05/09/22,-0.12,,,,,
AXSM,28.12,26.82,05/09/22,4.85,,,,,
SQ,81.95,83.86,05/09/22,-2.28,,,,,
BITO,19.42,19.23,05/09/22,0.99,,,,,
ADMA,1.61,1.54,05/09/22,4.55,,,,,
LNTH,57.83,55.54,05/09/22,4.12,,,,,
ASRT,2.20,1.88,05/09/22,17.02,,,,,
NEX,9.53,9.50,05/09/22,0.32,,,,,
ZI,40.28,42.34,05/09/22,-4.87,,,,,
KSS,48.84,50.63,05/09/22,-3.54,,,,,
WFRD,26.72,27.62,05/09/22,-3.26,,,,,
TUP,7.79,7.79,05/10/22,,,,,,
ZETA,7.41,7.41,05/10/22,,,,,,
ABEO,0.16,0.16,05/10/22,,,,,,
IAG,2.06,2.06,05/10/22,,,,,,
CTIC,4.03,4.03,05/10/22,,,,,,
AXSM,28.12,28.12,05/10/22,,,,,,
AOSL,35.50,35.50,05/10/22,,,,,,
SQ,81.95,81.95,05/10/22,,,,,,
IPI,60.28,60.28,05/10/22,,,,,,
BITO,19.42,19.42,05/10/22,,,,,,
ADMA,1.61,1.61,05/10/22,,,,,,
ACET,12.49,12.49,05/10/22,,,,,,
RCM,19.18,19.18,05/10/22,,,,,,
BVN,7.60,7.60,05/10/22,,,,,,
NEX,9.53,9.53,05/10/22,,,,,,
ZI,40.28,40.28,05/10/22,,,,,,
KSS,48.84,48.84,05/10/22,,,,,,
PRVA,18.77,18.77,05/10/22,,,,,,
WFRD,26.72,26.72,05/10/22,,,,,,
AGRO,9.94,9.94,05/10/22,,,,,,
