Ticker,CurrentPrice,PriceWhenAdded,DateAdded,DayPercent,FiveDayPercent,TenDayPercent,MonthPercent,ThreeMonthPercent,YearPercent
FLGT,53.51,54.40,05/05/22,0.18,-5.15,,,,
GPP,13.05,13.38,05/05/22,0.90,-6.35,,,,
HIVE,3.97,1.47,05/05/22,-4.08,-42.18,,,,
KPLT,1.77,1.68,05/05/22,-2.98,-25.60,,,,
MAPS,5.67,5.76,05/05/22,0.35,-14.24,,,,
MARK,0.48,0.59,05/05/22,-1.69,-25.42,,,,
MHLD,2.40,2.16,05/05/22,-0.93,1.39,,,,
MRNA,150.46,142.02,05/05/22,-6.11,-8.34,,,,
ORGO,5.41,6.72,05/05/22,-3.12,-11.61,,,,
QURE,16.27,15.13,05/05/22,-2.78,-11.30,,,,
SCHN,41.79,41.57,05/05/22,-3.78,-12.22,,,,
STLD,82.64,81.41,05/05/22,-2.80,-8.19,,,,
VCSA,3.57,7.18,05/05/22,-7.94,-37.19,,,,
AOSL,41.27,38.16,05/06/22,-7.18,1.55,,,,
COIN,70.54,105.53,05/06/22,-20.87,-35.69,,,,
DISH,21.34,23.99,05/06/22,-11.21,-13.05,,,,
GPRO,6.72,7.22,05/06/22,-10.66,-2.35,,,,
GT,13.50,12.56,05/06/22,-9.55,-3.34,,,,
GTIM,3.12,2.99,05/06/22,-10.70,-11.71,,,,
QRTEA,3.90,3.59,05/06/22,2.51,6.96,,,,
VCSA,3.57,6.61,05/06/22,-13.92,-28.14,,,,
BTBT,1.65,1.71,05/09/22,-7.60,-5.26,,,,
CAN,3.93,3.39,05/09/22,-5.90,-13.57,,,,
CODX,5.62,3.97,05/09/22,-2.52,13.85,,,,
COIN,70.54,90.16,05/09/22,-16.27,-28.46,,,,
DTEA,2.10,2.09,05/09/22,-4.78,-4.31,,,,
EGLE,68.46,60.62,05/09/22,1.78,9.16,,,,
GLBS,2.38,2.17,05/09/22,-4.15,-6.45,,,,
GOGL,14.67,12.78,05/09/22,2.03,13.85,,,,
GPRO,6.72,6.64,05/09/22,-3.77,4.97,,,,
HIVE,3.97,1.22,05/09/22,-3.28,-29.51,,,,
KPLT,1.77,1.40,05/09/22,-6.43,-0.71,,,,
LMFA,1.12,1.94,05/09/22,-17.53,-32.47,,,,
LX,2.03,2.30,05/09/22,-1.74,-2.61,,,,
MARK,0.48,0.51,05/09/22,-1.96,-9.80,,,,
SBLK,28.58,27.99,05/09/22,3.54,10.15,,,,
TGA,5.42,4.03,05/09/22,-3.23,3.72,,,,
VEON,0.51,0.52,05/09/22,-5.77,-7.69,,,,
AINV,12.17,11.77,05/09/22,1.87,4.33,,,,
ALTO,4.98,4.91,05/09/22,-0.61,-0.20,,,,
AOSL,41.27,35.49,05/09/22,0.45,10.85,,,,
CBAT,1.36,1.00,05/09/22,4.00,1.00,,,,
CRESY,6.67,6.15,05/09/22,-2.28,7.97,,,,
CROX,58.28,54.77,05/09/22,-4.91,5.37,,,,
CTRM,1.88,1.79,05/09/22,1.12,5.59,,,,
DXLG,4.71,4.11,05/09/22,-4.62,7.30,,,,
DXYN,2.05,2.32,05/09/22,-5.60,-11.21,,,,
FANG,160.95,128.52,05/09/22,-0.61,3.45,,,,
GDEN,49.28,41.81,05/09/22,2.03,8.61,,,,
ARBK,6.22,6.43,05/09/22,7.47,-6.69,,,,
ASPS,11.22,9.82,05/09/22,-2.85,-0.20,,,,
BLMN,20.95,20.51,05/09/22,-0.34,3.12,,,,
BZFD,2.15,4.72,05/09/22,-8.47,-19.92,,,,
CRSP,73.24,43.23,05/09/22,4.21,20.75,,,,
ADES,5.19,5.13,05/10/22,-0.39,0.97,,,,
BZFD,2.15,4.32,05/10/22,-0.93,-25.46,,,,
COIN,70.54,75.49,05/10/22,-24.89,-10.16,,,,
GRPN,15.61,13.99,05/10/22,-2.29,1.79,,,,
JOAN,7.70,9.28,05/10/22,6.57,-5.17,,,,
LINC,6.31,5.72,05/10/22,-4.37,-8.39,,,,
LMFA,1.12,1.60,05/10/22,-18.12,-21.88,,,,
SLDP,7.46,6.23,05/10/22,6.90,31.62,,,,
WW,7.78,8.39,05/10/22,-3.46,-10.13,,,,
ATLC,39.40,32.18,05/11/22,7.71,10.66,,,,
COIN,70.54,56.70,05/11/22,3.17,14.99,,,,
DISH,21.34,18.75,05/11/22,6.72,12.80,,,,
HIVE,3.97,1.06,05/11/22,-19.81,-18.87,,,,
IDRA,0.69,0.35,05/11/22,-8.57,28.57,,,,
ITOS,20.39,17.99,05/11/22,3.22,-1.61,,,,
LMFA,1.12,1.31,05/11/22,-16.03,-6.11,,,,
SMED,3.99,3.97,05/11/22,0.76,1.26,,,,
EGLE,68.46,59.74,05/12/22,6.76,,,,,
UONE,7.04,8.41,05/12/22,11.77,,,,,
VCSA,3.57,4.56,05/12/22,4.17,,,,,
BZFD,2.15,3.90,05/12/22,-3.59,,,,,
CPSS,12.68,13.19,05/12/22,3.26,,,,,
DXYN,2.05,1.97,05/12/22,5.58,,,,,
HIVE,3.97,0.85,05/12/22,9.41,,,,,
LFVN,4.50,3.90,05/12/22,3.85,,,,,
MHLD,2.40,2.19,05/12/22,5.02,,,,,
OVID,1.88,2.26,05/12/22,-3.10,,,,,
EMBC,27.75,26.55,05/13/22,-5.08,,,,,
HALL,2.77,2.90,05/13/22,-1.38,,,,,
FANH,4.57,6.12,05/13/22,-6.21,,,,,
EMBC,27.75,26.33,05/14/22,-4.29,,,,,
FANH,4.57,6.00,05/14/22,-4.33,,,,,
HALL,2.77,2.91,05/14/22,-1.72,,,,,
ATLC,39.40,32.30,05/16/22,3.96,,,,,
HIVE,3.97,0.86,05/16/22,6.98,,,,,
LTRPA,1.06,1.25,05/16/22,0,,,,,
OSTK,32.38,28.86,05/16/22,2.18,,,,,
VCSA,3.57,4.34,05/16/22,1.61,,,,,
BZFD,2.15,3.22,05/17/22,11.80,,,,,
ARCB,79.94,70.25,05/18/22,,,,,,
ARHS,5.77,5.97,05/18/22,,,,,,
ASO,38.22,31.98,05/18/22,,,,,,
BGFV,11.90,12.18,05/18/22,,,,,,
CAR,182.01,191.86,05/18/22,,,,,,
CONN,10.36,13.19,05/18/22,,,,,,
CTRN,27.43,27.89,05/18/22,,,,,,
CVLG,23.29,20.43,05/18/22,,,,,,
DSKE,7.54,7.57,05/18/22,,,,,,
DXLG,4.71,4.11,05/18/22,,,,,,
DXYN,2.05,1.83,05/18/22,,,,,,
GRPN,15.61,12.99,05/18/22,,,,,,
HIBB,49.10,42.42,05/18/22,,,,,,
HIVE,3.97,0.86,05/18/22,,,,,,
IGIC,7.50,7.18,05/18/22,,,,,,
JOAN,7.70,7.70,05/18/22,,,,,,
KIRK,4.82,6.55,05/18/22,,,,,,
MBUU,58.62,56.21,05/18/22,,,,,,
MCFT,24.02,22.62,05/18/22,,,,,,
OCG,2.98,2.96,05/18/22,,,,,,
CCSI,42.52,42.52,06/08/22,,,,,,
EGLE,68.46,68.46,06/08/22,,,,,,
SBLK,28.58,28.58,06/08/22,,,,,,
