Ticker,CurrentPrice,PriceWhenAdded,DateAdded,DayPercent,FiveDayPercent,TenDayPercent,MonthPercent,ThreeMonthPercent,YearPercent
ACI,29.91,32.23,04/23/22,-0.40,-2.95,-6.11,,,
AXP,159.62,180.54,04/23/22,0.65,-3.23,-7.21,,,
FE,41.81,46.01,04/23/22,-2.22,-5.87,-7.95,,,
CHX,19.85,22.71,04/23/22,-7.31,-7.09,-3.21,,,
ABBV,152.41,154.99,04/23/22,-0.99,-5.23,-2.02,,,
SM,33.57,35.67,04/23/22,-6.78,-0.39,7.18,,,
TECK,35.93,37.24,04/23/22,-7.33,5.96,5.37,,,
CVX,159.51,160.95,04/23/22,-4.08,-2.66,4.20,,,
LLNW,3.21,4.85,04/23/22,-3.09,-26.39,-26.60,,,
MTDR,45.22,52.29,04/23/22,-7.40,-6.64,-0.96,,,
NOK,4.76,5.11,04/25/22,0.39,-0.59,-6.46,,,
AAPL,153.71,159.38,04/25/22,-0.26,-2.37,-4.59,,,
TSLA,790.49,996.08,04/25/22,-10.23,-12.28,-20.98,,,
JNPR,30.75,33.48,04/25/22,1.22,-4.90,-8.30,,,
PCG,11.72,11.76,04/25/22,2.72,6.12,2.81,,,
FCX,35.31,40.19,04/25/22,1.07,-0.87,-11.62,,,
ACI,29.91,32.10,04/25/22,-0.40,-2.59,-6.14,,,
AXP,159.62,181.71,04/25/22,-0.43,-6.64,-11.39,,,
CHX,19.85,21.05,04/25/22,3.66,2.19,-3.75,,,
AEP,98.45,98.85,04/25/22,1.79,-1.09,0.85,,,
ABBV,152.41,153.45,04/25/22,2.61,-3.78,-1.62,,,
SM,33.57,33.25,04/25/22,6.95,2.20,1.68,,,
TECK,35.93,34.51,04/25/22,3.22,13.85,6.11,,,
BKR,30.35,30.12,04/25/22,6.51,2.39,-0.23,,,
CVX,159.51,154.39,04/25/22,3.23,2.81,3.15,,,
XOM,84.19,80.22,04/25/22,4.66,6.96,5.29,,,
X,25.12,31.77,04/25/22,1.13,-6.33,-18.48,,,
LLNW,3.21,4.70,04/25/22,-3.19,-24.89,-30.21,,,
MTDR,45.22,48.42,04/25/22,6.75,-2.15,-4.65,,,
HES,104.88,100.64,04/25/22,2.67,0.65,6.05,,,
NOK,4.76,5.13,04/26/22,-1.75,1.75,-7.21,,,
AAPL,153.71,158.96,04/26/22,-1.50,0.11,-3.30,,,
TSLA,790.49,894.23,04/26/22,-1.42,1.87,-11.60,,,
JNPR,30.75,33.89,04/26/22,-5.87,-3.39,-9.27,,,
AXP,159.62,180.92,04/26/22,-1.82,-4.53,-11.77,,,
ABBV,152.41,157.45,04/26/22,0.11,-4.72,-3.20,,,
TECK,35.93,35.62,04/26/22,10.30,14.99,0.87,,,
BKR,30.35,32.08,04/26/22,-2.49,-2.59,-5.39,,,
CVX,159.51,159.38,04/26/22,-1.97,2.08,0.08,,,
XOM,84.19,83.96,04/26/22,0.81,5.04,0.27,,,
X,25.12,32.13,04/26/22,-0.96,-6.44,-21.82,,,
LLNW,3.21,4.55,04/26/22,-0.88,-21.76,-29.45,,,
HAL,33.70,36.12,04/26/22,-0.50,1.80,-6.70,,,
BTU,20.72,26.04,04/26/22,1.77,-15.59,-20.43,,,
NOK,4.76,5.03,04/27/22,-2.58,2.98,,,,
TSLA,790.49,902.15,04/27/22,-2.73,-0.78,,,,
WSC,32.65,34.67,04/27/22,3.00,3.35,,,,
AAPL,153.71,158.49,04/27/22,3.25,1.19,,,,
JNPR,30.75,32.12,04/27/22,1.74,0.87,,,,
CNI,109.86,120.94,04/27/22,0.18,-0.39,,,,
AXP,159.62,177.17,04/27/22,2.71,-2.70,,,,
ABBV,152.41,158.50,04/27/22,-1.38,-5.18,,,,
TECK,35.93,39.65,04/27/22,-1.92,2.45,,,,
LLNW,3.21,4.39,04/27/22,-23.01,-21.41,,,,
BKR,30.35,31.48,04/27/22,1.56,0.13,,,,
X,25.12,32.56,04/27/22,-1.01,-10.93,,,,
CVX,159.51,157.13,04/27/22,2.97,4.54,,,,
HES,104.88,104.35,04/27/22,0.77,3.36,,,,
HAL,33.70,36.16,04/27/22,1.55,0.88,,,,
RES,8.67,10.53,04/27/22,1.52,-3.42,,,,
NMRK,11.25,12.87,04/27/22,4.20,-5.52,,,,
MSFT,267.28,283.22,04/27/22,2.26,-1.40,,,,
ZWS,27.79,32.35,04/27/22,-1.02,-7.94,,,,
RHI,94.86,100.00,04/27/22,1.81,-1.24,,,,
CPT,141.89,161.71,04/27/22,0.27,-7.14,,,,
UDR,46.91,55.96,04/27/22,0.39,-9.29,,,,
EQR,72.74,86.09,04/27/22,-0.05,-8.99,,,,
HUN,33.44,34.49,04/27/22,-2.32,0.26,,,,
RJF,92.93,100.42,04/27/22,3.60,-0.64,,,,
ACI,29.91,31.36,04/27/22,2.46,-0.10,,,,
AEP,98.45,99.53,04/27/22,2.91,0.57,,,,
SM,33.57,34.90,04/27/22,2.95,7.91,,,,
NOK,4.76,4.88,04/28/22,3.28,4.71,,,,
TSLA,790.49,843.52,04/28/22,3.23,3.53,,,,
MSFT,267.28,284.22,04/28/22,-2.36,-2.42,,,,
WSC,32.65,34.82,04/28/22,0.80,-0.46,,,,
AAPL,153.71,161.02,04/28/22,-2.09,-2.64,,,,
JNPR,30.75,32.24,04/28/22,-2.23,-1.43,,,,
HUN,33.44,33.08,04/28/22,2.39,4.63,,,,
ABBV,152.41,155.07,04/28/22,-5.28,-1.86,,,,
BKR,30.35,31.54,04/28/22,-1.65,1.52,,,,
LLNW,3.21,3.26,04/28/22,9.51,13.80,,,,
CVX,159.51,159.32,04/28/22,-1.66,4.36,,,,
X,25.12,31.63,04/28/22,-3.60,-11.95,,,,
TECK,35.93,38.50,04/28/22,2.49,6.00,,,,
HAL,33.70,36.06,04/28/22,-1.22,1.75,,,,
BTU,20.72,24.21,04/28/22,-6.48,-8.22,,,,
NMRK,11.25,13.41,04/28/22,-9.40,-9.10,,,,
ZWS,27.79,32.02,04/28/22,-2.50,-6.81,,,,
NVT,33.38,34.48,04/28/22,-2.03,0.20,,,,
CPT,141.89,162.15,04/28/22,-3.24,-7.15,,,,
RHI,94.86,101.81,04/28/22,-3.44,-3.02,,,,
UDR,46.91,56.18,04/28/22,-5.29,-9.91,,,,
EQR,72.74,86.05,04/28/22,-5.29,-9.56,,,,
CNI,109.86,121.16,04/28/22,-2.92,-2.32,,,,
LNT,58.25,61.23,04/28/22,-3.95,-3.87,,,,
RJF,92.93,104.04,04/28/22,-6.32,-4.58,,,,
ACI,29.91,32.13,04/28/22,-2.65,-6.26,,,,
AXP,159.62,181.98,04/28/22,-3.99,-6.03,,,,
LHX,238.20,239.09,04/28/22,-2.86,1.00,,,,
NOC,449.44,445.17,04/28/22,-1.30,4.83,,,,
TSLA,790.49,905.41,04/29/22,-3.50,-3.88,,,,
MSFT,267.28,283.60,04/29/22,-0.97,-2.73,,,,
JNPR,30.75,32.24,04/29/22,-1.24,-1.18,,,,
AAPL,153.71,160.65,04/29/22,-3.14,-1.97,,,,
HUN,33.44,34.22,04/29/22,-0.15,-0.03,,,,
PLD,125.97,162.10,04/29/22,-5.45,-12.62,,,,
ABBV,152.41,142.38,04/29/22,3.70,6.66,,,,
SM,33.57,37.29,04/29/22,-8.88,2.52,,,,
BMY,75.93,74.84,04/29/22,0.73,2.00,,,,
BKR,30.35,31.75,04/29/22,-2.87,-0.19,,,,
X,25.12,30.96,04/29/22,-3.88,-12.63,,,,
CVX,159.51,158.41,04/29/22,0.20,5.87,,,,
NUE,128.30,154.89,04/29/22,-4.06,-12.23,,,,
HAL,33.70,36.34,04/29/22,-1.21,0.94,,,,
BTU,20.72,23.88,04/29/22,-12.10,-7.12,,,,
SKIN,11.10,13.10,05/01/22,1.76,-2.67,,,,
AMC,11.71,15.30,05/01/22,0,-7.45,,,,
NVDA,173.45,185.47,05/01/22,2.59,1.20,,,,
DDOG,94.46,120.78,05/01/22,-1.38,-5.69,,,,
LI,19.36,22.43,05/01/22,2.54,-6.91,,,,
BLDR,64.94,61.57,05/01/22,-0.50,4.29,,,,
IGT,19.20,21.83,05/01/22,0.14,-7.60,,,,
ON,52.00,52.11,05/01/22,3.19,4.68,,,,
ANET,103.38,115.57,05/01/22,1.33,-3.95,,,,
FTNT,257.31,289.01,05/01/22,0.28,-7.06,,,,
BAM,46.59,49.86,05/01/22,-0.06,-2.75,,,,
PFE,48.88,49.07,05/01/22,-1.83,-0.65,,,,
MP,35.15,38.04,05/01/22,0.29,-0.37,,,,
LTHM,23.20,21.36,05/01/22,-1.03,28.93,,,,
LYV,86.06,104.88,05/01/22,-1.06,-9.32,,,,
LAUR,11.49,11.33,05/01/22,-0.53,5.12,,,,
CVS,98.36,96.13,05/01/22,0.03,3.46,,,,
TCN,12.24,14.49,05/01/22,-2.90,-10.35,,,,
NLOK,24.41,25.04,05/01/22,1.24,-1.28,,,,
TGT,218.28,228.65,05/01/22,-0.03,-0.52,,,,
AMC,11.71,15.30,05/02/22,-2.61,-18.17,,,,
NVDA,173.45,190.27,05/02/22,1.88,-10.92,,,,
DDOG,94.46,119.11,05/02/22,-3.51,-18.12,,,,
LI,19.36,23.00,05/02/22,-1.13,-17.83,,,,
ON,52.00,53.77,05/02/22,4.63,-5.49,,,,
ANET,103.38,117.11,05/02/22,-2.44,-12.49,,,,
PFE,48.88,48.17,05/02/22,1.72,0.98,,,,
CVS,98.36,96.16,05/02/22,0.96,2.81,,,,
NLOK,24.41,25.35,05/02/22,-0.83,-3.08,,,,
TGT,218.28,228.58,05/02/22,2.08,-1.92,,,,
BRX,23.05,24.98,05/02/22,1.28,-6.29,,,,
NI,29.19,28.76,05/02/22,1.95,2.36,,,,
IRT,22.06,25.98,05/02/22,2.69,-14.74,,,,
BP,29.53,28.60,05/02/22,8.92,3.78,,,,
CPE,44.53,48.65,05/02/22,6.25,-7.40,,,,
ERF,11.31,11.99,05/02/22,5.67,-4.00,,,,
FANG,127.32,125.39,05/02/22,7.47,3.27,,,,
EPD,25.27,25.63,05/02/22,2.42,1.76,,,,
CTVA,52.61,56.94,05/02/22,0.39,-6.78,,,,
SSRM,19.59,20.95,05/02/22,8.31,-3.87,,,,
AMC,11.71,14.90,05/03/22,0.47,-21.41,,,,
NVDA,173.45,193.85,05/03/22,-2.41,-10.52,,,,
DDOG,94.46,114.93,05/03/22,-5.87,-17.81,,,,
LI,19.36,22.74,05/03/22,-1.58,-14.86,,,,
PFE,48.88,49.00,05/03/22,0.08,-0.24,,,,
ANET,103.38,114.25,05/03/22,-1.09,-9.51,,,,
LYV,86.06,100.42,05/03/22,-6.93,-14.30,,,,
CVS,98.36,97.08,05/03/22,1.24,1.32,,,,
NLOK,24.41,25.14,05/03/22,-2.39,-2.90,,,,
H,82.26,89.13,05/03/22,-2.80,-7.71,,,,
HLT,136.45,150.26,05/03/22,-3.83,-9.19,,,,
NI,29.19,29.32,05/03/22,0.24,-0.44,,,,
WELL,85.92,90.42,05/03/22,-2.44,-4.98,,,,
MAR,165.70,172.73,05/03/22,0.71,-4.07,,,,
OKE,62.10,65.36,05/03/22,-0.12,-4.99,,,,
MDRX,18.38,20.62,05/03/22,-1.07,-10.86,,,,
ERF,11.31,12.67,05/03/22,2.21,-10.73,,,,
CTVA,52.61,57.16,05/03/22,0.54,-7.96,,,,
CDEV,6.89,7.99,05/03/22,-0.88,-13.77,,,,
VET,18.06,20.56,05/03/22,2.43,-12.16,,,,
AMC,11.71,14.97,05/04/22,-1.87,,,,,
DDOG,94.46,108.18,05/04/22,3.41,,,,,
NVDA,173.45,189.18,05/04/22,-0.39,,,,,
LI,19.33,22.38,05/04/22,-3.17,,,,,
IGT,19.11,20.51,05/04/22,-0.05,,,,,
LYV,85.99,93.46,05/04/22,1.79,,,,,
PFE,48.85,49.04,05/04/22,-1.20,,,,,
CNHI,13.48,14.42,05/04/22,0.35,,,,,
CVS,98.26,98.28,05/04/22,-0.56,,,,,
HLT,136.35,144.51,05/04/22,3.72,,,,,
NLOK,24.43,24.54,05/04/22,-1.75,,,,,
WCN,122.00,130.00,05/04/22,-2.00,,,,,
IRT,22.03,25.23,05/04/22,-5.87,,,,,
MAR,165.53,173.96,05/04/22,2.13,,,,,
NI,29.17,29.39,05/04/22,-0.27,,,,,
WELL,85.73,88.21,05/04/22,2.00,,,,,
MPLX,30.23,33.22,05/04/22,-2.50,,,,,
OKE,62.05,65.28,05/04/22,-1.88,,,,,
CTVA,52.57,57.47,05/04/22,0.99,,,,,
CDEV,6.86,7.92,05/04/22,-0.38,,,,,
AMC,11.68,14.69,05/05/22,-3.61,,,,,
DDOG,94.16,111.87,05/05/22,1.82,,,,,
NVDA,173.51,188.44,05/05/22,-0.40,,,,,
LI,19.33,21.67,05/05/22,-3.65,,,,,
IGT,19.11,20.50,05/05/22,-1.61,,,,,
ANET,103.34,110.98,05/05/22,0.02,,,,,
FTNT,256.83,284.52,05/05/22,-5.60,,,,,
LYV,85.99,95.13,05/05/22,-0.02,,,,,
ON,52.03,55.23,05/05/22,-1.23,,,,,
PFE,48.85,48.45,05/05/22,0.62,,,,,
MP,35.04,39.75,05/05/22,-4.65,,,,,
RMBS,24.48,25.87,05/05/22,-0.73,,,,,
IRT,22.03,23.75,05/05/22,-2.78,,,,,
NLOK,24.43,24.11,05/05/22,2.53,,,,,
RSG,128.43,130.33,05/05/22,2.85,,,,,
CVS,98.26,97.73,05/05/22,1.77,,,,,
HLT,136.35,149.89,05/05/22,-4.16,,,,,
BRX,23.01,24.44,05/05/22,-0.86,,,,,
SEAS,55.62,62.86,05/05/22,-1.56,,,,,
OGE,38.61,39.34,05/05/22,-0.74,,,,,
AMC,11.68,14.16,05/06/22,-11.58,,,,,
DDOG,94.16,113.91,05/06/22,-14.38,,,,,
NVDA,173.51,187.69,05/06/22,-9.69,,,,,
LI,19.33,20.88,05/06/22,-9.48,,,,,
IGT,19.11,20.17,05/06/22,-9.62,,,,,
LYV,85.99,95.11,05/06/22,-10.24,,,,,
ON,52.03,54.55,05/06/22,-6.84,,,,,
PFE,48.85,48.75,05/06/22,-0.23,,,,,
MP,35.04,37.90,05/06/22,1.03,,,,,
NLOK,24.43,24.72,05/06/22,-0.61,,,,,
CVS,98.26,99.46,05/06/22,-0.60,,,,,
HLT,136.35,143.65,05/06/22,-7.20,,,,,
TU,23.95,24.88,05/06/22,-1.73,,,,,
NI,29.17,29.15,05/06/22,0.99,,,,,
MAR,165.53,171.55,05/06/22,-4.49,,,,,
CTVA,52.57,55.39,05/06/22,-4.17,,,,,
CDEV,6.86,8.13,05/06/22,-14.02,,,,,
NTR,94.05,102.04,05/06/22,-8.99,,,,,
CF,91.11,97.02,05/06/22,-6.33,,,,,
AMC,11.68,13.21,05/09/22,-11.58,,,,,
DDOG,94.16,102.59,05/09/22,-8.22,,,,,
NVDA,173.51,176.22,05/09/22,-1.54,,,,,
LI,19.33,19.39,05/09/22,-0.31,,,,,
IGT,19.11,19.42,05/09/22,-1.60,,,,,
FTNT,256.83,252.16,05/09/22,1.85,,,,,
ANET,103.34,104.82,05/09/22,-1.41,,,,,
LYV,85.99,87.51,05/09/22,-1.74,,,,,
ON,52.03,52.18,05/09/22,-0.29,,,,,
MP,35.04,38.43,05/09/22,-8.82,,,,,
PFE,48.85,48.56,05/09/22,0.60,,,,,
PANW,474.14,475.07,05/09/22,-0.20,,,,,
HLT,136.35,137.28,05/09/22,-0.68,,,,,
NLOK,24.43,24.44,05/09/22,-0.04,,,,,
MAR,165.53,168.41,05/09/22,-1.71,,,,,
CPE,44.30,46.83,05/09/22,-5.40,,,,,
DUK,108.74,110.27,05/09/22,-1.39,,,,,
NI,29.17,29.62,05/09/22,-1.52,,,,,
ZIM,60.19,58.88,05/09/22,2.22,,,,,
VRTX,238.32,239.25,05/09/22,-0.39,,,,,
ARLO,6.66,7.00,05/09/22,-4.86,,,,,
SNPS,264.64,262.41,05/09/22,0.85,,,,,
AQUA,34.28,34.77,05/09/22,-1.41,,,,,
RMBS,24.48,24.35,05/09/22,0.53,,,,,
ATEN,13.97,13.89,05/09/22,0.58,,,,,
IRT,22.03,22.15,05/09/22,-0.54,,,,,
GSL,21.41,21.31,05/09/22,0.47,,,,,
RSG,128.43,130.95,05/09/22,-1.92,,,,,
AMC,11.71,11.71,05/10/22,,,,,,
DDOG,94.46,94.46,05/10/22,,,,,,
NVDA,173.45,173.45,05/10/22,,,,,,
LI,19.36,19.36,05/10/22,,,,,,
ON,52.00,52.00,05/10/22,,,,,,
PFE,48.88,48.88,05/10/22,,,,,,
MP,35.15,35.15,05/10/22,,,,,,
NLOK,24.41,24.41,05/10/22,,,,,,
CPE,44.53,44.53,05/10/22,,,,,,
MAR,165.70,165.70,05/10/22,,,,,,
ZIM,60.31,60.31,05/10/22,,,,,,
WELL,85.92,85.92,05/10/22,,,,,,
NI,29.19,29.19,05/10/22,,,,,,
ERF,11.31,11.31,05/10/22,,,,,,
CDEV,6.89,6.89,05/10/22,,,,,,
EPD,25.27,25.27,05/10/22,,,,,,
FANG,127.32,127.32,05/10/22,,,,,,
CPG,6.37,6.37,05/10/22,,,,,,
MGY,22.28,22.28,05/10/22,,,,,,
MUR,32.28,32.28,05/10/22,,,,,,
